0.000000000,0,0,0,0,0,0,0,0,0,0,0,0
0.005804988,0,0,0,0,0,0,0,0,0,0,0,0
0.011609977,0,0,0,0,0,0,0,0,0,0,0,0
0.017414965,0,0,0,0,0,0,0,0,0,0,0,0
0.023219954,0,0,0,0,0,0,0,0,0,0,0,0
0.029024943,0,0,0,0,0,0,0,0,0,0,0,0
0.034829931,0,0,0,0,0,0,0,0,0,0,0,0
0.040634920,0,0,0,0,0,0,0,0,0,0,0,0
0.046439909,0,0,0,0,0,0,0,0,0,0,0,0
0.052244897,0,0,0,0,0,0,0,0,0,0,0,0
0.058049886,0,0,0,0,0,0,0,0,0,0,0,0
0.063854875,0,0,0,0,0,0,0,0,0,0,0,0
0.069659863,0,0,0,0,0,0,0,0,0,0,0,0
0.075464852,0,0,0,0,0,0,0,0,0,0,0,0
0.081269841,0,0,0,0,0,0,0,0,0,0,0,0
0.087074829,0,0,0,0,0,0,0,0,0,0,0,0
0.092879818,0,0,0,0,0,0,0,0,0,0,0,0
0.098684807,0,0,0,0,0,0,0,0,0,0,0,0
0.104489795,0,0,0,0,0,0,0,0,0,0,0,0
0.110294784,0,0,0,0,0,0,0,0,0,0,0,0
0.116099773,0,0,0,0,0,0,0,0,0,0,0,0
0.121904761,0,0,0,0,0,0,0,0,0,0,0,0
0.127709750,0,0,0,0,0,0,0,0,0,0,0,0
0.133514739,0,0,0,0,0,0,0,0,0,0,0,0
0.139319727,0,0,0,0,0,0,0,0,0,0,0,0
0.145124716,0,0,0,0,0,0,0,0,0,0,0,0
0.150929705,0,0,0,0,0,0,0,0,0,0,0,0
0.156734693,0,0,0,0,0,0,0,0,0,0,0,0
0.162539682,0,0,0,0,0,0,0,0,0,0,0,0
0.168344671,0,0,0,0,0,0,0,0,0,0,0,0
0.174149659,0,0,0,0,0,0,0,0,0,0,0,0
0.179954648,0,0,0,0,0,0,0,0,0,0,0,0
0.185759637,0,0,0,0,0,0,0,0,0,0,0,0
0.191564625,0,0,0,0,0,0,0,0,0,0,0,0
0.197369614,0,0,0,0,0,0,0,0,0,0,0,0
0.203174603,0,0,0,0,0,0,0,0,0,0,0,0
0.208979591,0,0,0,0,0,0,0,0,0,0,0,0
0.214784580,0,0,0,0,0,0,0,0,0,0,0,0
0.220589569,0,0,0,0,0,0,0,0,0,0,0,0
0.226394557,0,0,0,0,0,0,0,0,0,0,0,0
0.232199546,0,0,0,0,0,0,0,0,0,0,0,0
0.238004535,0,0,0,0,0,0,0,0,0,0,0,0
0.243809523,0,0,0,0,0,0,0,0,0,0,0,0
0.249614512,0,0,0,0,0,0,0,0,0,0,0,0
0.255419501,0,0.0118097,0.000508351,0.562025,0,0.101917,1,0.00602687,0.113279,0,0.016156,0.301044
0.261224489,0.262219,0.0116054,0.0471193,0.00668178,0.115949,0.593541,1,0.927852,0.00485767,0.248008,0.161,0.334981
0.267029478,0.118557,0.414604,0.109326,0.126218,0.43023,0.644459,0.0870195,1,0.054939,0.312283,0.391242,0.365536
0.272834467,0.286547,0.0658483,0.912163,0.52469,0.0629123,0.182853,0.110895,1,0.143461,0.457071,0.420704,0.166367
0.278639455,0.290502,0.0390127,0.0733783,0.133841,0.863585,0.123476,0.0530402,0.962137,0.0605403,0.394101,0.266955,1
0.284444444,0.254929,0.0183797,0.124249,0.45205,0.28594,0.126023,0.0416231,0.969454,0.127316,0.236735,0.229161,1
0.290249433,0.266955,1,0.251011,0.151186,0.133104,0.71372,0.273007,0.950312,0.0889315,0.30475,0.41391,0.157439
0.296054421,0.216152,0.244287,1,0.183304,0.151316,0.120576,0.294919,0.949503,0.0935994,0.297402,0.383835,0.206357
